date,EBAY,dcf,Deviation
2017-06-16,33.96,36.69582577132486,-0.0745541410724353
2017-06-19,34.9,36.725825771324864,-0.04971503657108922
2017-06-20,34.93,36.755825771324865,-0.04967445930025294
2017-06-21,34.96,36.91582577132486,-0.05298068593779337
2017-06-22,35.12,37.365825771324864,-0.060103737170672966
2017-06-23,35.57,36.88582577132486,-0.0356729378781534
2017-06-26,35.09,36.70582577132486,-0.04402096226880592
2017-06-27,34.91,37.10582577132487,-0.05917738591393351
2017-06-28,35.31,36.30582577132486,-0.027428814802262003
2017-06-29,34.51,36.715825771324866,-0.06007833747396263
2017-06-30,34.92,37.00291704649043,-0.056290617409256005
2017-07-03,34.6,37.12291704649043,-0.06796117458471496
2017-07-05,34.72,36.43291704649043,-0.04701564369124367
2017-07-06,34.03,36.63291704649043,-0.07105404800789117
2017-07-07,34.23,37.44291704649043,-0.08580840650051813
2017-07-10,35.04,37.59291704649043,-0.06790952251279903
2017-07-11,35.19,38.43291704649043,-0.08437863414238467
2017-07-12,36.03,38.90291704649043,-0.073848370883273
2017-07-13,36.5,39.48291704649043,-0.07554956091461273
2017-07-14,37.08,39.45291704649043,-0.0601455411698516
2017-07-17,37.05,39.20291704649043,-0.05491726658853735
2017-07-18,36.8,39.48291704649043,-0.06795133812760956
2017-07-19,37.08,39.58291704649043,-0.06323225353883688
2017-07-20,37.18,39.01291704649043,-0.046982312148209804
2017-07-21,36.61,38.782917046490425,-0.05602768466037955
2017-07-24,36.38,38.72291704649043,-0.060504663005567005
2017-07-25,36.32,39.44291704649043,-0.07917561073917323
2017-07-26,37.04,38.57291704649043,-0.03974076019822059
2017-07-27,36.17,38.34291704649043,-0.05667062429954883
2017-07-28,35.94,38.13291704649043,-0.057507193688248304
2017-07-31,35.73,38.312917046490426,-0.06741635055759954
2017-08-01,35.91,38.30291704649043,-0.062473493692034254
2017-08-02,35.9,38.11291704649043,-0.05806212743545969
2017-08-03,35.71,38.02291704649043,-0.06082955296834369
2017-08-04,35.62,38.51291704649043,-0.07511550067729955
2017-08-07,36.11,38.76291704649043,-0.06843956153528497
2017-08-08,36.36,38.48291704649043,-0.055165180018078575
2017-08-09,36.08,37.39291704649043,-0.03511138339001718
2017-08-10,34.99,37.45291704649043,-0.06576035301691452
2017-08-11,35.05,37.602917046490425,-0.06789146287066306
2017-08-14,35.2,37.65291704649043,-0.06514547182258912
2017-08-15,35.25,37.76291704649043,-0.06654456919725626
2017-08-16,35.36,37.25291704649043,-0.050812585874231875
2017-08-17,34.85,37.18291704649043,-0.06274163599304339
2017-08-18,34.78,36.64291704649043,-0.05083975831200527
2017-08-21,34.24,37.21291704649043,-0.0798893847202663
2017-08-22,34.81,37.29291704649043,-0.06657878340262713
2017-08-23,34.89,37.282917046490425,-0.06418266691703722
2017-08-24,34.88,37.08291704649043,-0.059405171489844144
2017-08-25,34.68,37.21291704649043,-0.06806553335569032
2017-08-28,34.81,37.602917046490425,-0.07427394643445873
2017-08-29,35.2,38.09291704649043,-0.07594369953237678
2017-08-30,35.69,38.532917046490425,-0.07377892109908035
2017-08-31,36.13,38.75291704649043,-0.06768308675560641
2017-09-01,36.35,38.492917046490426,-0.05567042487069196
2017-09-05,36.09,39.16291704649043,-0.07846496834856698
2017-09-06,36.76,40.41291704649043,-0.09038983853326321
2017-09-07,38.01,40.19291704649043,-0.05431098827600622
2017-09-08,37.79,40.492917046490426,-0.06675036632671272
2017-09-11,38.09,40.58291704649043,-0.06142774418198238
2017-09-12,38.18,40.672917046490426,-0.06129181842652065
2017-09-13,38.27,40.71291704649043,-0.06000348841869618
2017-09-14,38.31,40.80291704649043,-0.06109653982949359
2017-09-15,38.4,40.79291704649043,-0.05866011111103675
2017-09-18,38.39,40.992917046490426,-0.06349675100062857
2017-09-19,38.59,40.94291704649043,-0.05746823177788485
2017-09-20,38.54,40.65291704649043,-0.051974549429604555
2017-09-21,38.25,40.69291704649043,-0.06003297929463913
2017-09-22,38.29,40.18291704649043,-0.047107507011011296
2017-09-25,37.78,40.25291704649043,-0.06143448047837907
2017-09-26,37.85,40.45291704649043,-0.06434435972810137
2017-09-27,38.05,40.13291704649043,-0.05190046475010912
2017-09-28,37.73,40.86291704649043,-0.0766689525108073
2017-09-29,38.46,40.34319890009166,-0.04667946398487943
2017-10-02,38.73,40.32319890009166,-0.03951072691527069
2017-10-03,38.71,40.27319890009166,-0.03881486802102774
2017-10-04,38.66,40.60319890009166,-0.04785827109024354
2017-10-05,38.99,40.423198900091656,-0.03545486104733797
2017-10-06,38.81,40.60319890009166,-0.04416398088495466
2017-10-09,38.99,40.45319890009166,-0.036170165521529074
2017-10-10,38.84,39.923198900091656,-0.027132066816648925
2017-10-11,38.31,39.70319890009166,-0.03509034381832743
2017-10-12,38.09,39.96319890009166,-0.04687309704047149
2017-10-13,38.35,39.38319890009166,-0.02623450935798033
2017-10-16,37.77,39.10319890009166,-0.034094369197209984
2017-10-17,37.49,39.58319890009166,-0.05288099391297074
2017-10-18,37.97,38.90319890009166,-0.023987716344052723
2017-10-19,37.29,39.22319890009166,-0.04928712992063333
2017-10-20,37.61,38.44319890009166,-0.02167350594983064
2017-10-23,36.83,38.35319890009166,-0.03971504186807284
2017-10-24,36.74,38.29319890009166,-0.04056069862807776
2017-10-25,36.68,38.51319890009166,-0.047599237467841116
2017-10-26,36.9,38.41319890009166,-0.03939268125071582
2017-10-27,36.8,38.61319890009166,-0.0469580079284071
2017-10-30,37.0,39.25319890009166,-0.05740166313136841
2017-10-31,37.64,39.15319890009166,-0.038648155006515084
2017-11-01,37.54,39.01319890009166,-0.03776155100391421
2017-11-02,37.4,39.11319890009166,-0.04380104282617614
2017-11-03,37.5,38.98319890009166,-0.03804713163465323
2017-11-06,37.37,39.02319890009166,-0.042364515126610436
2017-11-07,37.41,38.62319890009166,-0.03141114497610353
2017-11-08,37.01,37.30319890009166,-0.007859886249351633
2017-11-09,35.69,37.58319890009166,-0.050373543378369634
2017-11-10,35.97,37.46319890009166,-0.03985775224571142
2017-11-13,35.85,36.83319890009166,-0.026693280232285566
2017-11-14,35.22,36.91319890009166,-0.045869741733151614
2017-11-15,35.3,37.23319890009166,-0.05192137547136466
2017-11-16,35.62,37.19319890009166,-0.042298026161115776
2017-11-17,35.58,37.14319890009166,-0.04208573699579243
2017-11-20,35.53,37.57319890009166,-0.05437915748202837
2017-11-21,35.96,37.55319890009166,-0.04242511814586769
2017-11-22,35.94,37.45319890009166,-0.04040239404191337
2017-11-24,35.84,37.60319890009166,-0.04688959853592034
2017-11-27,35.99,37.11319890009166,-0.030264136031908695
2017-11-28,35.5,35.993198900091656,-0.013702558126624353
2017-11-29,34.38,36.28319890009166,-0.05245399958620656
2017-11-30,34.67,36.813198900091656,-0.05821821966377172
2017-12-01,35.2,37.313198900091656,-0.05663408558858407
2017-12-04,35.7,38.423198900091656,-0.07087382045343338
2017-12-05,36.81,38.44319890009166,-0.042483428716119764
2017-12-06,36.83,38.46319890009166,-0.04246133828686238
2017-12-07,36.85,39.26319890009166,-0.06146210618834791
2017-12-08,37.65,39.13319890009166,-0.037901294598438384
2017-12-11,37.52,39.05319890009166,-0.03925923978760304
2017-12-12,37.44,39.01319890009166,-0.04032478608381851
2017-12-13,37.4,39.21319890009166,-0.04623950483385386
2017-12-14,37.6,39.98319890009166,-0.05960500824475534
2017-12-15,38.37,39.79319890009166,-0.035764877904510106
2017-12-18,38.18,39.41319890009166,-0.031288982739454574
2017-12-19,37.8,39.54319890009166,-0.044083406213441756
2017-12-20,37.93,39.423198900091656,-0.03787614759207636
2017-12-21,37.81,39.37319890009166,-0.03970210558858145
2017-12-22,37.76,39.55319890009166,-0.04533638112611682
2017-12-26,37.94,39.22319890009166,-0.03271530461756045
2017-12-27,37.61,39.53319890009166,-0.04864769241042122
2017-12-28,37.92,39.35319890009166,-0.03641886657626514
2017-12-29,37.74,40.05248120300752,-0.057736278341574354
2018-01-02,38.06,41.21248120300752,-0.07649336101553295
2018-01-03,39.22,40.56248120300752,-0.03309662434821625
2018-01-04,38.57,41.68248120300752,-0.07467120749958966
2018-01-05,39.69,41.79248120300752,-0.050307642487046667
2018-01-08,39.8,41.522481203007516,-0.04148309910927861
2018-01-09,39.53,39.69248120300752,-0.004093500786118809
2018-01-10,37.7,39.80248120300752,-0.052822867807764906
2018-01-11,37.81,40.01248120300752,-0.05504485442512286
2018-01-12,38.02,39.67248120300752,-0.0416530842765197
2018-01-16,37.68,39.98248120300752,-0.05758725155942357
2018-01-17,37.99,40.73248120300752,-0.0673290976147316
2018-01-18,38.74,40.42248120300752,-0.04162241289835367
2018-01-19,38.43,41.57248120300752,-0.07559041731625538
2018-01-22,39.58,41.76248120300752,-0.0522593758833072
2018-01-23,39.77,41.81248120300752,-0.04884860080632114
2018-01-24,39.82,42.01248120300752,-0.0521864250867089
2018-01-25,40.02,42.88248120300752,-0.06675176255441961
2018-01-26,40.89,42.79248120300752,-0.044458305513581875
2018-01-29,40.8,42.39248120300752,-0.03756518037671608
2018-01-30,40.4,42.57248120300752,-0.051030175869900884
2018-01-31,40.58,48.18248120300752,-0.15778517446986473
2018-02-01,46.19,46.29248120300752,-0.002213776413454882
2018-02-02,44.3,44.36248120300752,-0.0014084244459096062
2018-02-05,42.37,44.78248120300752,-0.053871092851494495
2018-02-06,42.79,44.32248120300752,-0.03457570879185201
2018-02-07,42.33,43.01248120300752,-0.015867050305384378
2018-02-08,41.02,43.65248120300752,-0.06030541977133119
2018-02-09,41.66,44.31248120300752,-0.059858557476296315
2018-02-12,42.32,44.14248120300752,-0.04128633355760147
2018-02-13,42.15,44.43248120300752,-0.05136965438817376
2018-02-14,42.44,45.00248120300752,-0.05694088713571355
2018-02-15,43.01,45.33248120300752,-0.051232166018158276
2018-02-16,43.34,45.38248120300752,-0.04500593949173859
2018-02-20,43.39,45.11248120300752,-0.038181921212808057
2018-02-21,43.12,44.82248120300752,-0.03798275234467141
2018-02-22,42.83,45.67248120300752,-0.06223618967345146
2018-02-23,43.68,45.82248120300752,-0.04675611505007071
2018-02-26,43.83,45.14248120300752,-0.02907419282305823
2018-02-27,43.15,44.85248120300752,-0.037957347226832194
2018-02-28,42.86,44.26248120300752,-0.03168555320193445
2018-03-01,42.27,44.94248120300752,-0.05946447840598246
2018-03-02,42.95,45.18248120300752,-0.04941032771035414
2018-03-05,43.19,45.13248120300752,-0.04303953940112826
2018-03-06,43.14,45.92248120300752,-0.06059082893860035
2018-03-07,43.93,45.67248120300752,-0.03815166500944944
2018-03-08,43.68,45.80248120300752,-0.04633987389460792
2018-03-09,43.81,45.89248120300752,-0.045377394039680774
2018-03-12,43.9,44.81248120300752,-0.020362211118680085
2018-03-13,42.82,44.82248120300752,-0.044675822249508945
2018-03-14,42.83,44.58248120300752,-0.0393087409161359
2018-03-15,42.59,44.452481203007515,-0.041898250729849096
2018-03-16,42.46,44.08248120300752,-0.0368055780602663
2018-03-19,42.09,43.952481203007515,-0.042374881964116984
2018-03-20,41.96,43.662481203007516,-0.038991856534489555
2018-03-21,41.67,42.57248120300752,-0.021198698725216958
2018-03-22,40.58,41.702481203007515,-0.026916412899829267
2018-03-23,39.71,43.00248120300752,-0.07656491232364626
2018-03-26,41.01,42.21248120300752,-0.028486390014000107
2018-03-27,40.22,42.10248120300752,-0.04471188274939597
2018-03-28,40.11,42.23248120300752,-0.05025708039281307
2018-03-29,40.24,41.81578231292517,-0.03768391324435649
2018-04-02,39.36,42.06578231292517,-0.0643226433493379
2018-04-03,39.61,42.24578231292517,-0.062391608549257516
2018-04-04,39.79,42.48578231292517,-0.0634513987072105
2018-04-05,40.03,41.54578231292517,-0.03648462559949428
2018-04-06,39.09,41.33578231292517,-0.05433022401569354
2018-04-09,38.88,42.04578231292517,-0.07529369508132522
2018-04-10,39.59,42.28578231292517,-0.06375150619127057
2018-04-11,39.83,42.98578231292517,-0.07341456042260452
2018-04-12,40.53,42.35578231292517,-0.04310585741130368
2018-04-13,39.9,42.64578231292517,-0.06438578832432329
2018-04-16,40.19,43.06578231292517,-0.06677650232913745
2018-04-17,40.61,44.20578231292517,-0.08134189974223838
2018-04-18,41.75,44.56578231292517,-0.0631826070762933
2018-04-19,42.11,44.65578231292517,-0.05700901834135641
2018-04-20,42.2,44.05578231292517,-0.042123467465488895
2018-04-23,41.6,43.63578231292517,-0.04665396619512796
2018-04-24,41.18,43.42578231292517,-0.0517154140538475
2018-04-25,40.97,41.13578231292517,-0.004030124227711207
2018-04-26,38.68,40.68578231292517,-0.0492993423967657
2018-04-27,38.23,40.33578231292517,-0.05220630894396705
2018-04-30,37.88,40.28578231292517,-0.05971789983468445
2018-05-01,37.83,39.63578231292517,-0.045559396271492525
2018-05-02,37.18,40.095782312925174,-0.07272042456159411
2018-05-03,37.64,40.45578231292517,-0.06960147973768294
2018-05-04,38.0,40.25578231292517,-0.05603623090442067
2018-05-07,37.8,40.55578231292517,-0.06795041682741498
2018-05-08,38.1,40.68578231292517,-0.06355493653869626
2018-05-09,38.23,40.95578231292517,-0.06655427290092197
2018-05-10,38.5,40.71578231292517,-0.054420723047774344
2018-05-11,38.26,40.845782312925174,-0.06330598085048633
2018-05-14,38.39,40.53578231292517,-0.05293551007256547
2018-05-15,38.08,40.80578231292517,-0.06679892305512258
2018-05-16,38.35,40.85578231292517,-0.061332378700589385
2018-05-17,38.4,40.77578231292517,-0.05826454277916071
2018-05-18,38.32,40.74578231292517,-0.05953456223506293
2018-05-21,38.29,40.22578231292517,-0.048122925189280186
2018-05-22,37.77,40.49578231292517,-0.06731027670640088
2018-05-23,38.04,40.24578231292517,-0.05480778819938037
2018-05-24,37.79,40.39578231292517,-0.06450629654203821
2018-05-25,37.94,39.98578231292517,-0.051162743219954065
2018-05-29,37.53,40.30578231292517,-0.068868091713854
2018-05-30,37.85,40.17578231292517,-0.057890156184386976
2018-05-31,37.72,40.79578231292517,-0.07539461528969582
2018-06-01,38.34,41.52578231292517,-0.07671817688871263
2018-06-04,39.07,42.49578231292517,-0.08061464282970066
2018-06-05,40.04,42.40578231292517,-0.055789144401754975
2018-06-06,39.95,42.90578231292517,-0.06889006920716956
2018-06-07,40.45,42.74578231292517,-0.05370780902121863
2018-06-08,40.29,42.94578231292517,-0.06184035241397556
2018-06-11,40.49,42.90578231292517,-0.05630435299620262
2018-06-12,40.45,41.78578231292517,-0.031967387924480395
2018-06-13,39.33,41.45578231292517,-0.05127830653101417
2018-06-14,39.0,41.345782312925174,-0.05673570994911026
2018-06-15,38.89,41.31578231292517,-0.0587132126544847
2018-06-18,38.86,41.63578231292517,-0.06666819160651327
2018-06-19,39.18,41.71578231292517,-0.060787121140467915
2018-06-20,39.26,40.46578231292517,-0.029797578200781105
2018-06-21,38.01,40.54578231292517,-0.06254121065797802
2018-06-22,38.09,39.56578231292517,-0.03729945995388717
2018-06-25,37.11,39.52578231292517,-0.06111915240031063
2018-06-26,37.07,38.75578231292517,-0.04349756893858281
2018-06-27,36.3,38.595782312925174,-0.05948272519291187
2018-06-28,36.14,38.71578231292517,-0.06653055056736523
2018-06-29,36.26,38.263503937007876,-0.0523607022583763
2018-07-02,36.67,38.233503937007875,-0.040893556070190296
2018-07-03,36.64,38.623503937007875,-0.051354841866310896
2018-07-05,37.03,38.983503937007875,-0.05011104030475233
2018-07-06,37.39,39.50350393700787,-0.05350168279700085
2018-07-09,37.91,38.63350393700787,-0.018727370372295327
2018-07-10,37.04,38.57350393700787,-0.03975537040949528
2018-07-11,36.98,39.14350393700787,-0.05527108509472012
2018-07-12,37.55,39.20350393700787,-0.04217745280280871
2018-07-13,37.61,39.32350393700787,-0.043574548691101556
2018-07-16,37.73,39.403503937007876,-0.042470942170097725
2018-07-17,37.81,39.54350393700788,-0.043837894076592665
2018-07-18,37.95,35.70350393700787,0.06292088493486947
2018-07-19,34.11,35.79350393700788,-0.04703378411821979
2018-07-20,34.2,35.38350393700787,-0.03344790100818806
2018-07-23,33.79,35.11350393700788,-0.0376921636582378
2018-07-24,33.52,35.483503937007875,-0.05533568332184957
2018-07-25,33.89,36.023503937007874,-0.05922533079343428
2018-07-26,34.43,35.403503937007876,-0.027497389488339796
2018-07-27,33.81,35.263503937007876,-0.041218363881374565
2018-07-30,33.67,35.04350393700788,-0.03919425236348528
2018-07-31,33.45,34.68350393700788,-0.035564570962846265
2018-08-01,33.09,34.81350393700787,-0.04950676439023216
2018-08-02,33.22,35.25350393700787,-0.05768232118547434
2018-08-03,33.66,35.583503937007876,-0.05405605756007015
2018-08-06,33.99,35.373503937007875,-0.03911130600665336
2018-08-07,33.78,35.43350393700788,-0.046664985205736476
2018-08-08,33.84,35.74350393700787,-0.05325454215016201
2018-08-09,34.15,35.68350393700788,-0.04297515007816988
2018-08-10,34.09,35.47350393700788,-0.03900105102288831
2018-08-13,33.88,35.99350393700787,-0.058719038321656813
2018-08-14,34.4,35.45350393700787,-0.029715086522327683
2018-08-15,33.86,35.36350393700788,-0.04251569470282224
2018-08-16,33.77,35.60350393700787,-0.051497850892761265
2018-08-17,34.01,35.61350393700788,-0.045025166292092744
2018-08-20,34.02,36.123503937007875,-0.05823089423096828
2018-08-21,34.53,36.29350393700788,-0.0485900711066275
2018-08-22,34.7,35.99350393700787,-0.03593714963876893
2018-08-23,34.4,36.123503937007875,-0.04771142744107326
2018-08-24,34.53,36.17350393700787,-0.04543391593664381
2018-08-27,34.58,36.333503937007876,-0.04826134963608142
2018-08-28,34.74,36.523503937007874,-0.048831676722033146
2018-08-29,34.93,36.39350393700787,-0.04021332871770178
2018-08-30,34.8,36.20350393700787,-0.03876707457515427
2018-08-31,34.61,36.39350393700787,-0.04900610669681249
2018-09-04,34.8,35.72350393700788,-0.025851437715525227
2018-09-05,34.13,35.25350393700787,-0.031869284228182915
2018-09-06,33.66,35.583503937007876,-0.05405605756007015
2018-09-07,33.99,35.303503937007875,-0.03720605012328415
2018-09-10,33.71,35.70350393700787,-0.0558349662409896
2018-09-11,34.11,35.85350393700787,-0.04862855078463424
2018-09-12,34.26,36.03350393700787,-0.04921819260508864
2018-09-13,34.44,35.693503937007875,-0.035118545358283404
2018-09-14,34.1,35.79350393700788,-0.04731316442190825
2018-09-17,34.2,35.71350393700787,-0.04237903790334918
